phase,t_s,overhang_cm,r_m,rdot_m_s,theta_deg,theta_dot_rad_s,alpha_deg,alpha_dot_rad_s,normal_per_mass_m_s2,friction_per_mass_m_s2,normal_N,friction_N,y_cm_m,y_nearest_edge_m
no_slip,0.0,1.1,0.01277693233918064,0.0,0.0,0.0,0.0,0.0,8.664538780721353,-0.6709543568464738,,,0.006500000000000001,0.006500000000000001
no_slip,0.000989444331,1.1,0.01277693233918064,0.0,0.0028950571921756776,0.10213516796482801,0.0028950571921756776,0.10213516796482801,8.664437062139507,-0.6703644644281559,,,0.0064994441806222325,0.006496867238341442
no_slip,0.001978888661,1.1,0.01277693233918064,0.0,0.011580401621249825,0.20427643407016544,0.011580401621249825,0.20427643407016544,8.664131755442469,-0.6685947211326898,,,0.0064977765897426725,0.006487468666826155
no_slip,0.002968332992,1.1,0.01277693233918064,0.0,0.026056551819146928,0.30642989400066545,0.026056551819146928,0.30642989400066545,8.663622407749003,-0.6656449289249531,,,0.006494996829182935,0.0064718034263134125
no_slip,0.003957777322,1.1,0.01277693233918064,0.0,0.04632437168587335,0.40860163749486017,0.04632437168587335,0.40860163749486017,8.662908264176204,-0.6615147580822834,,,0.0064911042355587385,0.0064498700867495085
no_slip,0.004947221653,1.1,0.01277693233918064,0.0,0.07238507021434572,0.5107977463994814,0.07238507021434572,0.5107977463994814,8.66198826771138,-0.6562037476568909,,,0.006486097880610579,0.006421666649719165
no_slip,0.005936665983,1.1,0.01277693233918064,0.0,0.10424020077700107,0.6130242910655795,0.10424020077700107,0.6130242910655795,8.660861059044901,-0.6497113061907795,,,0.006479976571730606,0.006387190552375822
no_slip,0.006926110314,1.1,0.01277693233918064,0.0,0.14189166062930794,0.7152873283889629,0.14189166062930794,0.7152873283889629,8.659524976341602,-0.642036712550302,,,0.00647273885256075,0.0063464386720450475
no_slip,0.007915554644,1.1,0.01277693233918064,0.0,0.18534168978677884,0.8175928981876002,0.18534168978677884,0.8175928981876002,8.657978054981394,-0.6331791170530628,,,0.006464383003825279,0.006299407332417897
no_slip,0.008904998975,1.1,0.01277693233918064,0.0,0.2345928703051423,0.9199470212202834,0.2345928703051423,0.9199470212202834,8.656218027233654,-0.6231375426783458,,,0.006454907044201317,0.0062460923102248605
no_slip,0.009894443305,1.1,0.01277693233918064,0.0,0.28964812474516605,1.02235569553704,0.28964812474516605,1.02235569553704,8.654242321909976,-0.6119108866106173,,,0.006444308731463244,0.0061864888437151485
no_slip,0.010883887636,1.1,0.01277693233918064,0.0,0.3505107152265747,1.1248248944681583,0.3505107152265747,1.1248248944681583,8.65204806394661,-0.5994979218312001,,,0.006432585563632762,0.006120591641427872
no_slip,0.011873331966,1.1,0.01277693233918064,0.0,0.4171842414771573,1.227360562939383,0.4171842414771573,1.227360562939383,8.649632073975338,-0.5858972990846534,,,0.006419734780443526,0.0060483948929882375
no_slip,0.012862776297,1.1,0.01277693233918064,0.0,0.4896726396566269,1.3299686154234935,0.4896726396566269,1.3299686154234935,8.646990867820627,-0.5711075488586863,,,0.006405753364780102,0.005969892280010655
no_slip,0.013852220627,1.1,0.01277693233918064,0.0,0.5679801799855546,1.4326549322121247,0.5679801799855546,1.4326549322121247,8.64412065599625,-0.5551270837812912,,,0.006390638044473427,0.00588507698925082
no_slip,0.014841664958,1.1,0.01277693233918064,0.0,0.652111465334487,1.535425357322161,0.652111465334487,1.535425357322161,8.641017343125455,-0.5379542009975165,,,0.006374385294040214,0.005793941725683282
no_slip,0.015831109288,1.1,0.01277693233918064,0.0,0.7420714284273321,1.6382856947161026,0.7420714284273321,1.6382856947161026,8.637676527372687,-0.5195870850068112,,,0.006356991336822053,0.005696478728056201
no_slip,0.016820553619,1.1,0.01277693233918064,0.0,0.837865330190174,1.741241706155628,0.837865330190174,1.741241706155628,8.634093499796688,-0.5000238104468172,,,0.006338452147038974,0.00559267978419352
no_slip,0.017809997949,1.1,0.01277693233918064,0.0,0.9394987565228231,1.8442991073625286,0.9394987565228231,1.8442991073625286,8.630263243728427,-0.47926234538195256,,,0.006318763452287222,0.005482536249006709
no_slip,0.01879944228,1.1,0.01277693233918064,0.0,1.046977616400912,1.947463565811899,1.046977616400912,1.947463565811899,8.62618043406884,-0.45730055450587176,,,0.0062979207359228516,0.005366039062079067
no_slip,0.01978888661,1.1,0.01277693233918064,0.0,1.1603081382084233,2.050740696825793,1.1603081382084233,2.050740696825793,8.62183943662577,-0.43413620289383137,,,0.0062759192399353785,0.00524317876819602
no_slip,0.020778330941,1.1,0.01277693233918064,0.0,1.2794968675858007,2.1541360612986242,1.2794968675858007,2.1541360612986242,8.61723430736982,-0.4097669596369298,,,0.00625275396767943,0.0051139455372760595
no_slip,0.021767775271,1.1,0.01277693233918064,0.0,1.404550663315388,2.257655161715838,1.404550663315388,2.257655161715838,8.612358791745084,-0.38419040207220506,,,0.006228419687143655,0.004978329187488103
no_slip,0.022757219602,1.1,0.01277693233918064,0.0,1.5354766949074559,2.3613034398042743,1.5354766949074559,2.3613034398042743,8.607206323898351,-0.3574040198631771,,,0.006202910934050559,0.004836319207600222
no_slip,0.023746663932,1.1,0.01277693233918064,0.0,1.672282438029621,2.4650862724683136,1.672282438029621,2.4650862724683136,8.601770025980256,-0.32940521972299935,,,0.006176222015542179,0.004687904782759015
no_slip,0.024736108263,1.1,0.01277693233918064,0.0,1.8149756718218788,2.5690089693581233,1.8149756718218788,2.5690089693581233,8.596042707365077,-0.3001913299571161,,,0.006148347013670325,0.004533074819333478
no_slip,0.025725552594,1.1,0.01277693233918064,0.0,1.9635644740133837,2.6730767688212116,1.9635644740133837,2.6730767688212116,8.590016863954652,-0.26975960566470614,,,0.006119279789492644,0.004371817973271103
no_slip,0.026714996924,1.1,0.01277693233918064,0.0,2.118057217191004,2.777294834855417,2.118057217191004,2.777294834855417,8.583684677439184,-0.23810723391735594,,,0.006089013987127452,0.004204122678351076
no_slip,0.027704441255,1.1,0.01277693233918064,0.0,2.27846256498323,2.881668254016367,2.27846256498323,2.881668254016367,8.577038014567762,-0.2052313391717594,,,0.006057543038013561,0.004029977175694354
no_slip,0.028693885585,1.1,0.01277693233918064,0.0,2.4447894664462453,2.986202031220745,2.4447894664462453,2.986202031220745,8.57006842650581,-0.17112898927179168,,,0.006024860165718041,0.0038493695464105987
no_slip,0.029683329916,1.1,0.01277693233918064,0.0,2.617047152657352,3.090901087079729,2.617047152657352,3.090901087079729,8.562767148119844,-0.13579720122342406,,,0.0059909583905129815,0.003662287743054082
no_slip,0.030672774246,1.1,0.01277693233918064,0.0,2.79524513046606,3.1957702534902266,2.79524513046606,3.1957702534902266,8.555125097405297,-0.09923294778179509,,,0.005955830534719041,0.003468719625391408
no_slip,0.031662218577,1.1,0.01277693233918064,0.0,2.979393178779272,3.300814270863289,2.979393178779272,3.300814270863289,8.547132874838168,-0.061433163752496724,,,0.005919469227766123,0.00326865299466378
no_slip,0.032651662907,1.1,0.01277693233918064,0.0,3.1695013418061326,3.4060377836019393,3.1695013418061326,3.4060377836019393,8.538780762893715,-0.022394753154926325,,,0.00588186691207561,0.0030620756324191045
no_slip,0.033641107238,1.1,0.01277693233918064,0.0,3.365579925022735,3.511445337218704,3.365579925022735,3.511445337218704,8.53005872549177,0.017885403929696408,,,0.005843015848635893,0.00284897533767816
no_slip,0.034630551568,1.1,0.01277693233918064,0.0,3.567639487897517,3.6170413736940574,3.567639487897517,3.6170413736940574,8.520956407634777,0.059410443597785335,,,0.005802908123455567,0.0026293399689306177
no_slip,0.035619995899,1.1,0.01277693233918064,0.0,3.7756908395226025,3.722830228477611,3.7756908395226025,3.722830228477611,8.51146313497579,0.10218351070765033,,,0.005761535653686415,0.002403157484304832
no_slip,0.036609440229,1.1,0.01277693233918064,0.0,3.989745030805898,3.8288161257216164,3.989745030805898,3.8288161257216164,8.501567913606788,0.14620775050036602,,,0.005718890194681504,0.0021704159868290124
no_slip,0.03759888456,1.1,0.01277693233918064,0.0,4.209813349755593,3.9350031751607935,4.209813349755593,3.9350031751607935,8.491259429780836,0.19148630059490637,,,0.005674963346699822,0.001931103767705482
no_slip,0.03858832889,1.1,0.01277693233918064,0.0,4.435907313124493,4.041395367215824,4.435907313124493,4.041395367215824,8.480526049884041,0.23802228196869543,,,0.0056297465626047125,0.0016852093549387511
no_slip,0.039577773221,1.1,0.01277693233918064,0.0,4.668038661333644,4.147996569747265,4.668038661333644,4.147996569747265,8.469355820345823,0.28581879034202773,,,0.005583231155185788,0.001432721559815056
no_slip,0.040567217551,1.1,0.01277693233918064,0.0,4.906219349553912,4.254810523024518,4.906219349553912,4.254810523024518,8.457736467830456,0.334878886496484,,,0.005535408305534521,0.0011736295289983371
no_slip,0.041556661882,1.1,0.01277693233918064,0.0,5.150461542254235,4.361840836349851,5.150461542254235,4.361840836349851,8.445655399371939,0.3852055870270874,,,0.005486269071020293,0.0009079227943144218
no_slip,0.042546106212,1.1,0.01277693233918064,0.0,5.400777603704943,4.469090982888895,5.400777603704943,4.469090982888895,8.433099702823696,0.4368018539769709,,,0.0054358043943811135,0.0006355913284137506
no_slip,0.043535550543,1.1,0.01277693233918064,0.0,5.657180092135719,4.576564296161435,5.657180092135719,4.576564296161435,8.420056147257132,0.48967058493602694,,,0.005384005112391727,0.00035662559795667393
no_slip,0.044524994873,1.1,0.01277693233918064,0.0,5.919681749644795,4.6842639647301745,5.919681749644795,4.6842639647301745,8.40651118371071,0.5438146019706684,,,0.005330861965708371,7.101662293798258e-05
no_slip,0.045514439204,1.1,0.01277693233918064,0.0,6.18829549595133,4.792193028555613,6.18829549595133,4.792193028555613,8.392450945893943,0.5992366410483673,,,0.005276365608267658,-0.00022124396663478815
no_slip,0.046503883534,1.1,0.01277693233918064,0.0,6.463034417694253,4.900354373540586,6.463034417694253,4.900354373540586,8.377861251279775,0.6559393402421355,,,0.005220506617924999,-0.0005201638676654366
no_slip,0.047493327865,1.1,0.01277693233918064,0.0,6.743911761763564,5.00875072774733,6.743911761763564,5.00875072774733,8.362727602158445,0.713925228461316,,,0.005163275506623493,-0.0008257500437123134
no_slip,0.048482772195,1.1,0.01277693233918064,0.0,7.030940923972361,5.117384655796126,7.030940923972361,5.117384655796126,8.347035187119817,0.7731967129115656,,,0.005104662731866019,-0.0011380086580789388
no_slip,0.049472216526,1.1,0.01277693233918064,0.0,7.324135441951351,5.226258554943494,7.324135441951351,5.226258554943494,8.330768882504207,0.8337560671135655,,,0.0050446587076936195,-0.0014569450099015929
no_slip,0.050461660857,1.1,0.01277693233918064,0.0,7.623508983483172,5.335374649444584,7.623508983483172,5.335374649444584,8.313913254306756,0.8956054176640146,,,0.00498325381696855,-0.0017825634636664334
no_slip,0.051451105187,1.1,0.01277693233918064,0.0,7.929075337415895,5.444734985940402,7.929075337415895,5.444734985940402,8.296452560161677,0.9587467312098573,,,0.004920438423515345,-0.0021148673799126624
no_slip,0.052440549518,1.1,0.01277693233918064,0.0,8.24084840440679,5.554341428778297,8.24084840440679,5.554341428778297,8.27837075156345,1.0231818010656613,,,0.004856202884686757,-0.0024538590441212102
no_slip,0.053429993848,1.1,0.01277693233918064,0.0,8.558842184247913,5.664195654154663,8.558842184247913,5.664195654154663,8.259651476529914,1.0889122328000942,,,0.004790537565034521,-0.0027995395902500686
no_slip,0.054419438179,1.1,0.01277693233918064,0.0,8.883070767599849,5.774299145847851,8.883070767599849,5.774299145847851,8.240278082269102,1.1559394304067816,,,0.004723432849482297,-0.0031519089274211626
no_slip,0.055408882509,1.1,0.01277693233918064,0.0,9.213548322339303,5.884653189107017,9.213548322339303,5.884653189107017,8.220233618433038,1.2242645810335708,,,0.004654879158027906,-0.003510965659106982
no_slip,0.05639832684,1.1,0.01277693233918064,0.0,9.550289084801404,5.995258866250588,9.550289084801404,5.995258866250588,8.199500840367213,1.2938886403939254,,,0.004584866959860114,-0.0038767070059918017
no_slip,0.05738777117,1.1,0.01277693233918064,0.0,9.893307345426397,6.1061170504143885,9.893307345426397,6.1061170504143885,8.178062212997512,1.3648123166909305,,,0.004513386789069369,-0.004249128721109128
no_slip,0.058377215501,1.1,0.01277693233918064,0.0,10.242617439495426,6.217228401019612,10.242617439495426,6.217228401019612,8.155899914721022,1.4370360552624937,,,0.004440429259743811,-0.004628225008868109
no_slip,0.059366659831,1.1,0.01277693233918064,0.0,10.598233732060612,6.328593357384831,10.598233732060612,6.328593357384831,8.132995841987064,1.510560021695303,,,0.004365985082723412,-0.005013988436143926
no_slip,0.060356104162,1.1,0.01277693233918064,0.0,10.960170608159848,6.440212134068872,10.960170608159848,6.440212134068872,8.109331613890257,1.5853840857012171,,,0.0042900450817082575,-0.0054064098474833
no_slip,0.061345548492,1.1,0.01277693233918064,0.0,11.32844245701516,6.5520847143527865,11.32844245701516,6.5520847143527865,8.08488857750881,1.6615078034207849,,,0.004212600211088335,-0.005805478272174829
no_slip,0.062334992823,1.1,0.01277693233918064,0.0,11.703063661712678,6.664210845464526,11.703063661712678,6.664210845464526,8.059647813262885,1.7389304005329032,,,0.004133641573094139,-0.006211180835673733
no_slip,0.063324437153,1.1,0.01277693233918064,0.0,12.084048582654965,6.7765900319385945,12.084048582654965,6.7765900319385945,8.033590141075235,1.817650753752601,,,0.004053160436730989,-0.006623502662707464
no_slip,0.064313881484,1.1,0.01277693233918064,0.0,12.471411546693254,6.889221530731095,12.471411546693254,6.889221530731095,8.006696126559678,1.8976673731814526,,,0.003971148255998315,-0.0070424267849898015
no_slip,0.065303325814,1.1,0.01277693233918064,0.0,12.86516682982037,7.002104344466484,12.86516682982037,7.002104344466484,7.978946088070903,1.978978383010088,,,0.0038875966899533073,-0.007467934040448885
no_slip,0.066292770145,1.1,0.01277693233918064,0.0,13.265328645743361,7.115237216453321,13.265328645743361,7.115237216453321,7.950320103789324,2.0615815031229374,,,0.003802497622020763,-0.007900002977334324
no_slip,0.067282214475,1.1,0.01277693233918064,0.0,13.67191112780488,7.228618623829457,13.67191112780488,7.228618623829457,7.920798019728213,2.1454740290224867,,,0.0037158431812059594,-0.008338609749690694
no_slip,0.068271658806,1.1,0.01277693233918064,0.0,14.084928316985604,7.3422467724907134,14.084928316985604,7.3422467724907134,7.8903594577823055,2.2306528127087635,,,0.003627625762511645,-0.008783728017998718
no_slip,0.069261103136,1.1,0.01277693233918064,0.0,14.504394143043259,7.456119590147799,14.504394143043259,7.456119590147799,7.858983824761341,2.317114241849647,,,0.0035378380493142577,-0.00923532884105694
no_slip,0.070250547467,1.1,0.01277693233918064,0.0,14.930322411935816,7.570234721182187,14.930322411935816,7.570234721182187,7.8266503214704635,2.4048542199631746,,,0.0034464730348984377,-0.009693380573339641
no_slip,0.071239991797,1.1,0.01277693233918064,0.0,15.362726786168931,7.684589519630198,15.362726786168931,7.684589519630198,7.793337952839668,2.4938681448662834,,,0.003353524046004011,-0.010157848753493254
slip,0.071239991797,1.1,0.01277693233918064,-2.296817959113793e-13,15.362726786168931,7.684589519621237,15.362726786168926,7.684589519631859,7.837074214469058,1.8808978114725738,,,0.003353524046004011,-0.010157848753493251
slip,0.072232587351,1.1,0.012777217829196002,0.0005899787265197559,15.803666181350309,7.822511634432328,15.80290970346772,7.7952276600734915,7.800671950843903,1.8721612682025366,,,0.003258616534645262,-0.010630168171100064
slip,0.073225182904,1.1,0.012778133098985652,0.0012692373750546495,16.252551374324494,7.964025094261789,16.249369925707363,7.9053382097579545,7.761629817230663,1.862791156135359,,,0.0031619507693358326,-0.011108790510620338
slip,0.074217778458,1.1,0.012779767612013488,0.0020394830212518084,16.70958757090326,8.109162883483247,16.70207656013856,8.0148897786841,7.7198341385999,1.852760193263976,,,0.003063484507699897,-0.011593672418198125
slip,0.075210374011,1.1,0.012782212542265624,0.0029024556074027344,17.17498171407579,8.257953051270936,17.16099690369868,8.1238501535294,7.675170948724332,1.8420410276938395,,,0.002963172227273707,-0.012084770095344283
slip,0.076202969564,1.1,0.012785560808221283,0.0038599306522292907,17.64894218545151,8.410417964333021,17.626096398723096,8.232186274594582,7.627526173978181,1.8306062817547633,,,0.0028609650019396503,-0.012582039370149995
slip,0.077195565118,1.1,0.012789907109539056,0.004913722034610623,18.131678458671473,8.56657352577873,18.097338582719882,8.339864209352207,7.576785830465875,1.81842859931181,,,0.0027568103810219303,-0.013085435764848129
slip,0.078188160671,1.1,0.012795347966526241,0.006065684842558067,18.623400707388388,8.726428363503008,18.574685036477756,8.446849123531155,7.522836234772573,1.8054806963454173,,,0.002650652270477122,-0.013594914564246231
slip,0.079180756224,1.1,0.012801981762509504,0.007317718282539568,19.124319370726806,8.889982992154007,19.058095334774034,8.553105250517088,7.4655642284872865,1.7917354148369486,,,0.0025424308155892724,-0.014110430889511437
slip,0.080173351778,1.1,0.012809908789070224,0.008671768610565745,19.63464466597576,9.05722894900948,19.54752699098006,8.658595856940703,7.404857418136077,1.7771657803526584,,,0.0024320822874737084,-0.014631939767936251
slip,0.081165947331,1.1,0.012819231294176359,0.010129832069741088,20.15458605138257,9.228147908880377,20.042935399534112,8.763283205281942,7.340604430902616,1.7617450634166276,,,0.0023195389729277144,-0.015159396202854732
slip,0.082158542885,1.1,0.012830053533317053,0.011693957824664973,20.684351643356212,9.402710784267537,20.544273781189773,8.8671285143826,7.27269518624587,1.7454468446990088,,,0.0022047290669190652,-0.015692755248840166
slip,0.083151138438,1.1,0.01284248182338452,0.013366250827647377,21.22414757426483,9.580876811632779,21.05149311842441,8.970091915089133,7.201021185855247,1.728245084605259,,,0.002087576571004611,-0.016231972078655184
slip,0.084143733991,1.1,0.012856624599524328,0.01514887462834213,21.774177306064576,9.762592634801287,21.564542095790106,9.072132404073802,7.1254758208924045,1.710114197014177,,,0.00196800119476982,-0.01677700205759278
slip,0.085136329545,1.1,0.012872592474612378,0.017044054053356846,22.334640886462992,9.947791387742637,22.08336703248815,9.17320779311224,7.045954699099229,1.691029127783815,,,0.0018459182636531915,-0.017327800811563727
slip,0.086128925098,1.1,0.012890498301291506,0.01905407772948755,22.905734152965717,10.136391785715395,22.607911811870434,9.273274654823625,6.962355992157214,1.6709654381177312,,,0.00172123863259051,-0.01788432429383253
slip,0.087121520651,1.1,0.012910457236577069,0.021181300427558544,23.487647890824338,10.32829723458333,23.138117812501047,9.372288265738815,6.874580803495592,1.649899392838942,,,0.0015938686048665547,-0.0184465288551948
slip,0.088114116205,1.1,0.012932586808525673,0.023428145146599376,24.08056693590823,10.523394963709796,23.67392383116485,9.470202544870602,6.782533559021604,1.627808054165185,,,0.0014637098589536342,-0.019014371307268362
slip,0.089106711758,1.1,0.012957006984799804,0.025797104903887362,24.684669229037787,10.721555193491458,24.21526600219674,9.566969988777602,6.686122421197984,1.6046693810875161,,,0.0013306593828752511,-0.019587808983421533
slip,0.090099307312,1.1,0.012983840243088357,0.028290744204661402,25.30012483028382,10.922630349684106,24.762077718474146,9.662541604181671,6.585259726492801,1.5804623343582722,,,0.0011946094153155759,-0.020166799802859868
slip,0.091091902865,1.1,0.013013211642417692,0.030911700078500918,25.927094880952666,11.126454330247222,25.314289540289128,9.756866835848298,6.479862449647677,1.5551669879154424,,,0.0010554473974193257,-0.020751302323131073
slip,0.092084498418,1.1,0.013045248895670183,0.03366268269766491,26.56573053499053,11.332841841903408,25.871829108280423,9.849893492871153,6.369852692875649,1.5287646462901558,,,0.000913055931889066,-0.021341275798045133
slip,0.093077093972,1.1,0.013080082442197714,0.036546475458869784,27.216171848629344,11.541587813028539,26.434621046583572,9.941567671218241,6.255158203431376,1.5012379688235302,,,0.0007673127533959205,-0.021936680226200968
slip,0.094069689525,1.1,0.013117845520196278,0.03956593449142452,27.87854663897506,11.752466896770025,27.002586861425936,10.031833673896372,6.135712919563756,1.4725711006953013,,,0.0006180907096678981,-0.022537476395504047
slip,0.095062285079,1.1,0.013158674238663983,0.042723987564756455,28.552969323863746,11.96523307867081,27.575644840845722,10.120633930069227,6.011457544389595,1.4427498106535026,,,0.0004652577523690314,-0.0231436259295183
slip,0.096054880632,1.1,0.01320270764735868,0.04602363226135793,29.239539732561663,12.179619395635848,28.15370994117226,10.20790891138003,5.88234015133714,1.4117616363209136,,,0.0003086769421719704,-0.023755091320290172
slip,0.097047476185,1.1,0.013250087805185277,0.049467933448656534,29.93834191418492,12.395337784591888,28.736693677368553,10.293597048839995,5.74831681805155,1.379596036332372,,,0.0001482064641879856,-0.024371835965557864
slip,0.098040071739,1.1,0.01330095984526935,0.05306001991694488,30.64944293459243,12.612079067151404,29.32450400286806,10.377634648760075,5.609352292091797,1.3462445501020313,,,-1.6300341782475975e-05,-0.024993824194960147
slip,0.099032667292,1.1,0.013355472036221073,0.05680308015871724,31.37289167641334,12.829513083475048,29.917045184575283,10.459955809514545,5.465420687306104,1.311700964953465,,,-0.00018499493694406737,-0.025621021291040665
slip,0.100025262845,1.1,0.013413775839252164,0.06070035727632256,32.10871765771806,13.047288987638469,30.514217678544554,10.540492340838451,5.3165062092043955,1.2759614902090548,,,-0.00035803352605287786,-0.02625339351067082
slip,0.101017858399,1.1,0.01347602595930522,0.06475514290880502,32.856929865780536,13.265035709866341,31.11591799580772,10.619173685238703,5.16260391114848,1.2390249386756351,,,-0.0005355769831704223,-0.026890908095520437
slip,0.102010453952,1.1,0.013542380389609195,0.06897077016886383,33.61751562193621,13.482362595635994,31.722038563774376,10.695926843561931,5.00372047905562,1.2008929149733487,,,-0.000717790761368006,-0.027533533277059093
slip,0.103003049506,1.1,0.013613000449388598,0.0733506056034435,34.39043949563806,13.698860230393706,32.33246758965583,10.770676306848511,4.839875041249472,1.1615700098998734,,,-0.0009048447876487814,-0.028181238282656864
slip,0.103995645059,1.1,0.013688050812063639,0.07789804004963363,35.17564225922443,13.91410144920337,32.94708891103552,10.843343994053491,4.671100005118302,1.1210640012283926,,,-0.0010969133379267885,-0.028833993326714207
slip,0.104988240612,1.1,0.013767699524907247,0.08261647849875826,35.973039917180245,14.127642540707283,33.56578185235088,10.913849199632118,4.4974419127747565,1.0793860590659414,,,-0.0012941748969963129,-0.029491769606385096
slip,0.105980836166,1.1,0.013852118017404321,0.08750932885630446,36.782522801534064,14.339024640546944,34.18842107253429,10.982108550902664,4.31896231596354,1.0365509558312496,,,-0.0014968119983279024,-0.03015453928588084
slip,0.106973431719,1.1,0.013941481097858243,0.09257998964297862,37.60395475173142,14.54777531468695,34.81487641051541,11.048035977977136,4.135738664013418,0.9925772793632204,,,-0.0017050110449531614,-0.030822275476038403
slip,0.107966027272,1.1,0.01403596693807335,0.09783183670161016,38.4371723972877,14.753410330180976,35.445012735095126,11.111542698963063,3.947865197452463,0.947487647388591,,,-0.0019189621129548102,-0.03149495221563805
